종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
036170,라이브파이낸셜,"1,525","10","0.66","1,525","1,520","646,488","975,156,135","1,525","1,535","1,490","1,000",원(KRW),"45,121,437","68,810,191,425",
050120,라이브플렉스,"595","4","0.68","596","595","1,250,285","755,485,189","592","613","590","500",원(KRW),"135,640,864","80,706,314,080",
171120,라이온켐텍,"7,890","-10","0.13","7,890","7,860","9,292","73,290,030","7,910","7,960","7,830","500",원(KRW),"18,893,576","149,070,314,640",
069540,라이트론,"5,420","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"18,541,178","100,493,184,760",
214260,라파스,"23,600","100","0.43","23,600","23,550","42,001","992,263,450","23,800","23,950","23,500","500",원(KRW),"8,416,416","198,627,417,600",
171010,램테크놀러지,"6,680","-100","1.47","6,700","6,680","70,462","473,182,020","6,740","6,810","6,670","500",원(KRW),"11,606,968","77,534,546,240",
084650,랩지노믹스,"21,000","550","2.69","21,000","20,900","343,783","7,217,269,550","21,000","21,450","20,600","500",원(KRW),"11,432,858","240,090,018,000",
217500,러셀,"2,845","35","1.25","2,845","2,840","253,302","717,391,960","2,830","2,865","2,800","100",원(KRW),"31,812,000","90,505,140,000",
033600,럭슬,"179","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"40,828,103","7,308,230,437",
141080,레고켐바이오,"68,400","-2,200","3.12","68,500","68,400","760,684","52,357,132,600","69,500","71,500","67,100","500",원(KRW),"23,683,806","1,619,972,330,400",
060300,레드로버,"1,830","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"26,648,071","48,765,969,930",
038390,레드캡투어,"19,150","-450","2.30","19,300","19,150","11,907","229,327,050","19,600","19,650","19,050","500",원(KRW),"8,589,480","164,488,542,000",
294140,레몬,"13,100","-50","0.38","13,100","13,050","106,406","1,382,981,100","13,100","13,150","12,900","500",원(KRW),"34,500,000","451,950,000,000",
228670,레이,"46,950","350","0.75","46,950","46,900","52,730","2,451,594,950","46,200","47,000","45,650","500",원(KRW),"6,653,267","312,370,885,650",
228850,레이언스,"11,100","-50","0.45","11,100","11,050","29,763","329,689,450","11,200","11,200","11,050","500",원(KRW),"16,591,014","184,160,255,400",
281740,레이크머티리얼즈,"2,800","-50","1.75","2,805","2,800","833,139","2,343,285,010","2,860","2,875","2,770","100",원(KRW),"65,730,548","184,045,534,400",
215100,로보로보,"5,330","665","14.26","5,330","5,320","14,070,152","75,720,027,985","4,750","5,600","4,730","100",원(KRW),"17,798,454","94,865,759,820",
090360,로보스타,"17,200","3,950","29.81","0","17,200","2,724,395","44,152,237,100","13,750","17,200","13,700","500",원(KRW),"9,750,000","167,700,000,000",
108490,로보티즈,"12,900","1,100","9.32","12,950","12,900","1,452,688","18,966,278,700","12,000","13,500","11,900","500",원(KRW),"11,251,000","145,137,900,000",
900260,로스웰,"321","-3","0.93","323","321","541,997","174,448,528","324","325","319","0",중국위안(CNY),"141,781,250","45,511,781,250",
067730,로지시스,"4,885","-15","0.31","4,885","4,850","18,184","88,676,795","4,905","4,940","4,850","500",원(KRW),"9,340,922","45,630,403,970",
071280,로체시스템즈,"6,010","-120","1.96","6,010","6,000","200,194","1,194,521,780","6,130","6,150","5,890","500",원(KRW),"15,296,603","91,932,584,030",
038060,루멘스,"2,565","-80","3.02","2,565","2,560","392,690","1,011,386,210","2,645","2,670","2,535","500",원(KRW),"47,718,750","122,398,593,750",
085370,루트로닉,"10,100","-50","0.49","10,100","10,050","230,886","2,337,563,940","10,200","10,450","9,950","500",원(KRW),"25,639,543","258,959,384,300",
08537M,루트로닉3우C,"13,250","-400","2.93","13,650","13,250","648","8,550,650","13,000","13,300","13,000","500",원(KRW),"715,187","9,476,227,750",
060240,룽투코리아,"4,785","-20","0.42","4,790","4,785","74,293","356,006,650","4,805","4,835","4,750","500",원(KRW),"25,429,284","121,679,123,940",
058470,리노공업,"120,700","-500","0.41","120,700","120,600","21,385","2,574,918,400","121,000","121,200","120,000","500",원(KRW),"15,242,370","1,839,754,059,000",
039980,리노스,"1,165","-15","1.27","1,170","1,165","53,147","61,971,175","1,180","1,180","1,155","500",원(KRW),"41,540,606","48,394,805,990",
019570,리더스 기술투자,"520","-7","1.33","520","519","88,163","45,688,288","524","527","515","500",원(KRW),"95,888,652","49,862,099,040",
016100,리더스코스메틱,"3,865","-55","1.40","3,900","3,865","19,270","74,465,050","3,930","3,930","3,850","500",원(KRW),"18,187,414","70,294,355,110",
012700,리드코프,"6,830","40","0.59","6,830","6,820","43,636","297,641,830","6,880","6,880","6,780","500",원(KRW),"26,446,135","180,627,102,050",
302550,리메드,"33,800","1,450","4.48","33,850","33,800","243,693","8,183,650,250","32,350","34,500","32,300","500",원(KRW),"6,088,916","205,805,360,800",
029480,릭스솔루션,"597","-14","2.29","597","595","1,719,543","1,030,316,017","618","618","592","100",원(KRW),"79,665,776","47,560,468,272",
277070,린드먼아시아,"5,880","260","4.63","5,890","5,880","50,598","292,496,770","5,700","5,960","5,630","500",원(KRW),"13,500,000","79,380,000,000",
042500,링네트,"7,490","400","5.64","7,490","7,480","5,588,479","42,813,017,650","7,650","7,950","7,350","500",원(KRW),"15,216,878","113,974,416,220",
219420,링크제니시스,"6,990","-30","0.43","6,990","6,980","29,443","205,341,870","7,020","7,030","6,900","100",원(KRW),"10,000,000","69,900,000,000",
195500,마니커에프앤지,"8,850","-150","1.67","8,860","8,850","305,277","2,719,479,970","9,090","9,090","8,630","500",원(KRW),"10,768,000","95,296,800,000",
222810,마이더스AI,"728","-10","1.36","728","726","1,665,842","1,220,053,453","737","752","720","100",원(KRW),"86,846,007","63,223,893,096",
305090,마이크로디지탈,"21,200","50","0.24","21,300","21,200","28,801","610,742,800","21,150","21,500","21,000","500",원(KRW),"7,261,600","153,945,920,000",
098120,마이크로컨텍솔,"5,660","-240","4.07","5,670","5,650","44,639","256,186,980","5,850","5,870","5,650","500",원(KRW),"8,312,766","47,050,255,560",
147760,마이크로프랜드,"6,840","-70","1.01","6,880","6,840","81,438","557,696,590","6,900","6,900","6,800","500",원(KRW),"10,819,866","74,007,883,440",
038290,마크로젠,"27,000","350","1.31","27,050","27,000","103,417","2,791,767,350","26,600","27,350","26,450","500",원(KRW),"10,631,654","287,054,658,000",
267980,매일유업,"70,800","400","0.57","70,900","70,800","33,472","2,372,017,300","71,000","71,400","70,300","500",원(KRW),"7,843,638","555,329,570,400",
005990,매일홀딩스,"8,530","-30","0.35","8,530","8,500","2,358","20,124,190","8,550","8,560","8,490","500",원(KRW),"13,718,304","117,017,133,120",
127160,매직마이크로,"332","-8","2.35","335","332","350,162","117,343,089","343","343","332","100",원(KRW),"69,459,738","23,060,633,016",
093520,매커스,"4,715","-75","1.57","4,720","4,715","27,350","128,963,630","4,780","4,785","4,695","500",원(KRW),"16,163,092","76,208,978,780",
141070,맥스로텍,"2,200","-125","5.38","2,205","2,200","2,224,128","4,949,843,755","2,290","2,300","2,185","500",원(KRW),"35,822,504","78,809,508,800",
100590,머큐리,"9,350","-120","1.27","9,350","9,330","51,308","480,271,280","9,470","9,470","9,290","500",원(KRW),"14,763,600","138,039,660,000",
067280,멀티캠퍼스,"33,800","-200","0.59","33,800","33,750","4,907","165,920,600","34,100","34,200","33,650","500",원(KRW),"5,926,779","200,325,130,200",
072870,메가스터디,"12,050","100","0.84","12,100","12,000","126,231","1,536,819,400","12,300","12,350","11,950","500",원(KRW),"11,920,959","143,647,555,950",
215200,메가스터디교육,"37,500","-550","1.45","37,500","37,450","21,414","806,882,600","38,100","38,150","37,250","100",원(KRW),"11,841,880","444,070,500,000",
133750,메가엠디,"4,555","200","4.59","4,560","4,555","1,930,228","8,875,672,440","4,610","4,690","4,505","500",원(KRW),"23,407,077","106,619,235,735",
235980,메드팩토,"100,000","800","0.81","100,000","99,900","114,708","11,371,879,000","98,900","100,100","97,700","500",원(KRW),"20,334,842","2,033,484,200,000",
041920,메디아나,"17,850","750","4.39","17,850","17,800","785,210","14,076,549,300","17,500","18,450","17,400","500",원(KRW),"8,650,496","154,411,353,600",
014100,메디앙스,"4,195","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"11,800,000","49,501,000,000",
054180,메디콕스,"1,655","-35","2.07","1,655","1,645","399,183","658,674,060","1,690","1,690","1,625","500",원(KRW),"43,760,276","72,423,256,780",
086900,메디톡스,"218,300","4,100","1.91","218,300","218,200","53,866","11,669,185,200","214,000","219,300","211,900","500",원(KRW),"5,977,449","1,304,877,116,700",
078160,메디포스트,"35,200","0","0.00","35,250","35,200","215,387","7,568,070,100","35,500","35,600","34,600","500",원(KRW),"15,617,842","549,748,038,400",
065650,메디프론,"4,045","-105","2.53","4,045","4,040","103,942","422,295,175","4,150","4,150","4,030","500",원(KRW),"37,199,870","150,473,474,150",
021880,메이슨캐피탈,"399","-17","4.09","401","399","494,133","197,947,183","416","420","387","500",원(KRW),"99,184,408","39,574,578,792",
140410,메지온,"180,500","-1,900","1.04","180,500","180,400","57,671","10,346,611,000","177,800","181,100","177,600","500",원(KRW),"8,892,706","1,605,133,433,000",
241770,메카로,"13,650","50","0.37","13,700","13,600","30,913","422,840,300","13,600","13,900","13,400","500",원(KRW),"10,102,240","137,895,576,000",
059210,메타바이오메드,"2,945","-50","1.67","2,950","2,945","123,566","363,228,705","2,960","2,985","2,910","500",원(KRW),"23,862,351","70,274,623,695",
327260,메탈라이프,"19,950","-800","3.86","20,150","19,950","46,797","946,352,100","20,500","21,000","19,700","500",원(KRW),"3,596,588","71,751,930,600",
058110,멕아이씨에스,"40,650","1,550","3.96","40,650","40,550","155,342","6,275,934,350","40,750","41,100","39,750","500",원(KRW),"6,989,265","284,113,622,250",
096640,멜파스,"2,065","-80","3.73","2,065","2,060","262,184","544,658,280","2,180","2,195","2,010","500",원(KRW),"29,094,696","60,080,547,240",
257370,명성티엔에스,"9,180","-420","4.38","9,220","9,180","108,185","1,000,530,260","9,430","9,600","9,050","500",원(KRW),"6,440,809","59,126,626,620",
080420,모다이노칩,"3,800","-40","1.04","3,800","3,785","33,332","126,645,290","3,880","3,880","3,780","500",원(KRW),"79,721,622","302,942,163,600",
080160,모두투어,"20,750","-750","3.49","20,750","20,700","403,938","8,357,692,550","21,000","21,150","20,450","500",원(KRW),"18,900,000","392,175,000,000",
100030,모바일리더,"16,900","-300","1.74","17,000","16,900","19,809","334,998,950","17,050","17,150","16,850","500",원(KRW),"3,283,714","55,494,766,600",
087260,모바일어플라이언스,"5,180","-60","1.15","5,190","5,180","386,452","2,005,068,570","5,240","5,250","5,150","500",원(KRW),"32,462,446","168,155,470,280",
101330,모베이스,"3,960","55","1.41","3,960","3,950","727,733","2,873,533,855","3,905","4,070","3,845","500",원(KRW),"23,958,188","94,874,424,480",
012860,모베이스전자,"2,315","170","7.93","2,320","2,315","9,140,952","20,695,712,445","2,135","2,350","2,075","500",원(KRW),"52,000,000","120,380,000,000",
250060,모비스,"2,695","10","0.37","2,700","2,695","264,613","711,066,520","2,685","2,720","2,645","100",원(KRW),"32,171,314","86,701,691,230",
033200,모아텍,"10,950","-300","2.67","11,000","10,950","133,634","1,490,639,850","11,100","11,500","10,800","500",원(KRW),"14,331,185","156,926,475,750",
118990,모트렉스,"6,690","-100","1.47","6,700","6,690","795,648","5,331,286,010","6,820","6,820","6,620","100",원(KRW),"39,001,039","260,916,950,910",
006920,모헨즈,"4,950","-140","2.75","4,955","4,945","143,134","714,472,500","5,090","5,120","4,930","500",원(KRW),"10,920,000","54,054,000,000",
001810,무림SP,"3,600","-75","2.04","3,605","3,600","3,233,654","11,801,389,850","3,510","3,835","3,495","500",원(KRW),"22,137,500","79,695,000,000",
279600,미디어젠,"10,600","-200","1.85","10,650","10,600","233,842","2,513,679,700","10,750","11,100","10,400","500",원(KRW),"4,638,281","49,165,778,600",
028040,미래SCI,"279","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"44,979,502","12,549,281,058",
095500,미래나노텍,"3,190","-30","0.93","3,190","3,175","92,157","294,901,635","3,255","3,275","3,170","500",원(KRW),"24,815,084","79,160,117,960",
218150,미래생명자원,"3,325","10","0.30","3,345","3,320","111,700","369,980,805","3,315","3,365","3,265","100",원(KRW),"18,671,428","62,082,498,100",
353490,미래에셋대우스팩 5호,"2,090","0","0.00","2,090","2,075","100","209,000","2,090","2,090","2,090","100",원(KRW),"5,060,000","10,575,400,000",
328380,미래에셋대우스팩3호,"2,030","-5","0.25","2,030","2,025","415","842,650","2,040","2,040","2,030","100",원(KRW),"6,482,000","13,158,460,000",
333430,미래에셋대우스팩4호,"2,050","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"4,390,000","8,999,500,000",
100790,미래에셋벤처투자,"4,875","105","2.20","4,875","4,865","576,867","2,811,504,260","4,770","4,985","4,715","1,000",원(KRW),"46,000,823","224,254,012,125",
049950,미래컴퍼니,"36,700","-800","2.13","36,700","36,650","36,566","1,349,024,100","37,550","37,900","36,400","500",원(KRW),"8,362,306","306,896,630,200",
213090,미래테크놀로지,"8,060","90","1.13","8,060","8,020","803","6,484,980","8,120","8,120","7,980","500",원(KRW),"6,120,788","49,333,551,280",
207760,미스터블루,"10,000","0","0.00","10,050","10,000","81,357","814,698,630","10,100","10,100","9,990","100",원(KRW),"24,746,635","247,466,350,000",
059090,미코,"14,050","-250","1.75","14,100","14,050","166,313","2,342,840,950","14,200","14,300","14,000","500",원(KRW),"31,316,603","439,998,272,150",
214610,미코바이오메드,"10,250","290","2.91","10,250","10,150","227,300","2,331,746,250","10,100","10,450","10,000","500",원(KRW),"18,068,343","185,200,515,750",
201490,미투온,"6,180","20","0.32","6,180","6,170","148,953","913,159,330","6,180","6,190","6,100","500",원(KRW),"31,257,770","193,173,018,600",
950190,미투젠,"26,950","-50","0.19","26,950","26,900","12,006","322,619,050","27,000","27,000","26,700","0",홍콩달러(HKD),"12,889,592","347,374,504,400",
214180,민앤지,"17,100","50","0.29","17,150","17,100","90,336","1,547,010,650","16,900","17,400","16,800","500",원(KRW),"12,362,476","211,398,339,600",
206640,바디텍메드,"26,800","400","1.52","26,850","26,800","237,799","6,401,564,250","27,050","27,450","26,450","1,000",원(KRW),"23,486,560","629,439,808,000",
018700,바른손,"3,285","45","1.39","3,285","3,280","302,517","984,464,970","3,205","3,330","3,180","1,000",원(KRW),"29,471,487","96,813,834,795",
035620,바른손이앤에이,"1,485","0","0.00","1,485","1,475","315,414","465,947,855","1,485","1,490","1,470","500",원(KRW),"73,488,503","109,130,426,955",
064520,바른전자,"1,005","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"73,686,477","74,054,909,385",
053030,바이넥스,"29,600","650","2.25","29,600","29,550","973,200","28,920,152,050","29,600","30,200","29,250","500",원(KRW),"31,751,048","939,831,020,800",
301300,바이브컴퍼니,"31,500","-900","2.78","31,600","31,500","61,450","1,951,025,700","32,200","32,250","31,400","500",원(KRW),"5,394,170","169,916,355,000",
064550,바이오니아,"20,100","0","0.00","20,150","20,100","446,829","9,125,120,050","20,650","20,900","19,900","500",원(KRW),"25,132,038","505,153,963,800",
208710,바이오로그디바이스,"1,660","-20","1.19","1,660","1,655","166,233","277,963,565","1,680","1,700","1,645","100",원(KRW),"28,870,357","47,924,792,620",
142760,바이오리더스,"6,460","70","1.10","6,470","6,450","226,354","1,435,001,590","6,250","6,500","6,200","500",원(KRW),"27,412,216","177,082,915,360",
086820,바이오솔루션,"29,700","-800","2.62","29,700","29,650","116,023","3,439,661,800","30,400","30,500","29,200","500",원(KRW),"8,091,426","240,315,352,200",
038460,바이오스마트,"7,810","-110","1.39","7,840","7,810","242,796","1,946,585,770","8,030","8,260","7,810","500",원(KRW),"20,087,800","156,885,718,000",
086040,바이오톡스텍,"16,800","100","0.60","16,800","16,750","601,007","10,013,930,950","16,950","17,000","16,350","500",원(KRW),"14,625,123","245,702,066,400",
032980,바이온,"1,490","0","0.00","1,490","1,485","404,742","600,652,200","1,490","1,510","1,460","500",원(KRW),"62,785,551","93,550,470,990",
043150,바텍,"22,850","-600","2.56","22,900","22,850","123,161","2,837,864,150","23,500","23,500","22,700","500",원(KRW),"14,854,256","339,419,749,600",
323990,박셀바이오,"122,000","-7,000","5.43","122,000","121,900","327,286","40,500,694,700","127,200","127,400","120,100","500",원(KRW),"7,523,000","917,806,000,000",
267790,배럴,"8,800","-160","1.79","8,800","8,780","24,400","215,611,220","9,040","9,040","8,770","500",원(KRW),"7,885,500","69,392,400,000",
046310,백금T&A,"3,240","-75","2.26","3,245","3,240","3,424,926","11,303,548,985","3,280","3,415","3,225","500",원(KRW),"16,247,615","52,642,272,600",
036620,버추얼텍,"757","-13","1.69","757","755","120,941","91,611,656","771","774","741","500",원(KRW),"69,111,364","52,317,302,548",
066410,버킷스튜디오,"2,220","-90","3.90","2,220","2,215","294,065","657,975,940","2,300","2,300","2,200","500",원(KRW),"34,941,142","77,569,335,240",
206400,베노홀딩스,"8,300","40","0.48","8,300","8,280","132,621","1,094,514,750","8,260","8,330","8,200","500",원(KRW),"22,073,879","183,213,195,700",
019010,베뉴지,"1,635","5","0.31","1,635","1,630","423,340","700,629,395","1,670","1,685","1,625","500",원(KRW),"48,200,000","78,807,000,000",
177350,베셀,"3,615","-80","2.17","3,615","3,590","45,231","163,429,705","3,695","3,695","3,515","500",원(KRW),"11,192,368","40,460,410,320",
299910,베스파,"14,950","150","1.01","14,950","14,900","138,979","2,052,287,850","14,750","15,200","14,400","500",원(KRW),"8,071,688","120,671,735,600",
225530,보광산업,"5,770","-80","1.37","5,780","5,770","55,671","318,653,300","5,850","5,850","5,690","500",원(KRW),"36,338,727","209,674,454,790",
250000,보라티알,"15,550","-50","0.32","15,550","15,500","83,346","1,291,030,800","15,600","15,700","15,350","500",원(KRW),"6,750,733","104,973,898,150",
006910,보성파워텍,"2,005","-15","0.74","2,005","2,000","340,326","683,237,295","2,030","2,030","1,995","500",원(KRW),"46,073,059","92,376,483,295",
226340,본느,"2,340","-30","1.27","2,340","2,335","44,564","104,161,015","2,335","2,370","2,325","100",원(KRW),"30,699,596","71,837,054,640",
014470,부방,"2,730","0","0.00","2,730","2,715","211,689","570,920,460","2,695","2,730","2,670","500",원(KRW),"60,052,260","163,942,669,800",
008470,부스타,"5,390","-30","0.55","5,390","5,380","21,183","113,990,010","5,420","5,420","5,350","500",원(KRW),"8,404,800","45,301,872,000",
100120,뷰웍스,"30,750","-400","1.28","30,750","30,700","26,591","816,431,500","31,050","31,050","30,550","500",원(KRW),"10,001,865","307,557,348,750",
337930,브랜드엑스코퍼레이션,"11,500","150","1.32","11,500","11,450","53,819","618,053,800","11,350","11,600","11,350","500",원(KRW),"19,062,968","219,224,132,000",
066980,브레인콘텐츠,"596","14","2.41","598","596","6,548,577","3,897,392,465","575","609","575","500",원(KRW),"158,418,281","94,417,295,476",
064480,브리지텍,"3,930","-30","0.76","3,940","3,930","423,703","1,709,941,665","4,095","4,125","3,920","500",원(KRW),"11,952,500","46,973,325,000",
288330,브릿지바이오테라퓨틱스,"13,200","-300","2.22","13,200","13,150","137,033","1,819,554,300","13,650","13,650","13,100","500",원(KRW),"19,161,174","252,927,496,800",
251630,브이원텍,"9,280","-130","1.38","9,280","9,270","53,448","496,830,270","9,400","9,460","9,210","500",원(KRW),"15,050,580","139,669,382,400",
018290,브이티지엠피,"8,620","-180","2.05","8,620","8,610","283,495","2,431,922,130","8,660","8,780","8,510","500",원(KRW),"34,159,521","294,455,071,020",
263920,블러썸엠앤씨,"4,555","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"13,723,172","62,509,048,460",
033560,블루콤,"5,390","-140","2.53","5,390","5,380","54,135","293,095,950","5,500","5,560","5,340","500",원(KRW),"18,088,047","97,494,573,330",
126340,비나텍,"51,500","-1,200","2.28","51,600","51,500","30,107","1,553,350,100","52,700","52,700","51,200","500",원(KRW),"4,871,300","250,871,950,000",
121800,비덴트,"9,000","160","1.81","9,000","8,990","711,697","6,410,745,020","9,070","9,100","8,920","500",원(KRW),"45,502,014","409,518,126,000",
148140,비디아이,"9,460","-530","5.31","9,460","9,450","919,859","8,817,439,410","9,990","9,990","9,290","500",원(KRW),"18,524,318","175,240,048,280",
082800,비보존 헬스케어,"2,190","-35","1.57","2,195","2,190","1,810,719","3,971,958,715","2,210","2,220","2,175","500",원(KRW),"140,651,093","308,025,893,670",
318410,비비씨,"18,450","-400","2.12","18,550","18,450","35,446","658,298,250","18,900","18,900","18,450","500",원(KRW),"5,403,683","99,697,951,350",
200780,비씨월드제약,"23,000","750","3.37","23,050","23,000","372,808","8,539,786,300","22,600","23,500","22,450","200",원(KRW),"8,892,384","204,524,832,000",
141000,비아트론,"10,200","-150","1.45","10,200","10,150","100,963","1,025,038,200","10,250","10,350","10,050","500",원(KRW),"12,114,710","123,570,042,000",
090460,비에이치,"21,100","-300","1.40","21,100","21,050","264,650","5,565,469,500","21,250","21,250","20,900","500",원(KRW),"33,472,688","706,273,716,800",
083650,비에이치아이,"2,585","-25","0.96","2,585","2,555","55,771","143,123,940","2,615","2,645","2,545","500",원(KRW),"26,000,000","67,210,000,000",
086670,비엠티,"10,100","-300","2.88","10,100","10,050","83,123","837,734,350","10,300","10,350","10,000","500",원(KRW),"8,146,529","82,279,942,900",
335890,비올,"2,580","70","2.79","2,585","2,575","140,352","357,154,195","2,510","2,585","2,490","100",원(KRW),"54,740,000","141,229,200,000",
138580,비즈니스온,"15,950","-50","0.31","16,000","15,950","22,433","358,703,000","16,000","16,150","15,850","500",원(KRW),"11,376,440","181,454,218,000",
082920,비츠로셀,"16,400","-50","0.30","16,400","16,250","19,713","321,105,550","16,450","16,500","16,200","500",원(KRW),"21,539,152","353,242,092,800",
054220,비츠로시스,"5,930","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"21,559,978","127,850,669,540",
042370,비츠로테크,"8,690","-160","1.81","8,700","8,690","314,477","2,758,231,790","8,920","8,920","8,630","500",원(KRW),"22,353,873","194,255,156,370",
032850,비트컴퓨터,"12,950","200","1.57","12,950","12,900","913,999","11,901,259,850","13,100","13,250","12,700","500",원(KRW),"16,623,293","215,271,644,350",
238200,비피도,"19,600","-300","1.51","19,600","19,500","6,701","131,470,450","19,800","19,950","19,450","500",원(KRW),"4,090,000","80,164,000,000",
093190,빅솔론,"4,470","5","0.11","4,470","4,460","11,253","50,127,400","4,460","4,470","4,440","500",원(KRW),"19,238,905","85,997,905,350",
065450,빅텍,"7,200","-50","0.69","7,210","7,200","341,451","2,458,058,030","7,230","7,240","7,180","200",원(KRW),"28,652,800","206,300,160,000",
072950,빛샘전자,"6,090","-20","0.33","6,100","6,050","14,524","88,120,850","6,110","6,170","6,020","500",원(KRW),"6,000,000","36,540,000,000",
143240,사람인에이치알,"26,600","-200","0.75","26,650","26,550","10,256","272,210,100","27,050","27,050","26,250","500",원(KRW),"11,659,263","310,136,395,800",
100090,삼강엠앤티,"19,700","250","1.29","19,700","19,650","693,943","13,583,268,700","19,300","19,900","19,000","500",원(KRW),"35,092,674","691,325,677,800",
122350,삼기,"2,935","40","1.38","2,935","2,930","193,728","567,128,595","2,925","2,955","2,885","100",원(KRW),"38,087,327","111,786,304,745",
014970,삼륭물산,"10,450","100","0.97","10,450","10,400","304,617","3,200,194,300","10,550","10,750","10,250","500",원(KRW),"15,125,000","158,056,250,000",
018310,삼목에스폼,"8,270","-80","0.96","8,280","8,270","58,298","485,536,630","8,430","8,510","8,220","500",원(KRW),"14,700,000","121,569,000,000",
053700,삼보모터스,"6,120","-60","0.97","6,120","6,110","58,338","356,531,580","6,140","6,200","6,080","500",원(KRW),"17,084,542","104,557,397,040",
009620,삼보산업,"1,560","-15","0.95","1,560","1,555","514,675","792,869,805","1,575","1,575","1,520","100",원(KRW),"38,092,246","59,423,903,760",
023600,삼보판지,"10,050","170","1.72","10,050","10,000","243,397","2,467,147,450","10,100","10,400","9,920","500",원(KRW),"16,170,000","162,508,500,000",
111870,삼본전자,"1,815","-25","1.36","1,820","1,815","510,264","929,768,400","1,855","1,870","1,800","500",원(KRW),"84,255,381","152,923,516,515",
309930,삼성머스트스팩3호,"2,720","25","0.93","2,720","2,710","24,053","64,960,170","2,695","2,720","2,670","100",원(KRW),"4,590,000","12,484,800,000",
291230,삼성스팩2호,"2,040","0","0.00","2,040","2,035","7","14,255","2,040","2,040","2,035","100",원(KRW),"7,550,000","15,402,000,000",
009300,삼아제약,"17,150","-200","1.15","17,150","17,100","6,332","108,505,300","17,350","17,400","17,000","1,000",원(KRW),"6,370,000","109,245,500,000",
225190,삼양옵틱스,"9,600","20","0.21","9,610","9,600","20,653","198,018,010","9,590","9,630","9,520","500",원(KRW),"10,092,700","96,889,920,000",
054540,삼영엠텍,"5,180","-80","1.52","5,180","5,170","54,202","280,618,050","5,270","5,270","5,150","500",원(KRW),"13,000,000","67,340,000,000",
065570,삼영이엔씨,"9,480","110","1.17","9,480","9,470","44,709","423,269,610","9,400","9,680","9,370","500",원(KRW),"8,800,000","83,424,000,000",
032280,삼일,"2,095","-55","2.56","2,100","2,095","471,010","999,453,310","2,150","2,200","2,075","1,000",원(KRW),"16,213,590","33,967,471,050",
002290,삼일기업공사,"4,010","-135","3.26","4,030","4,010","156,587","634,407,370","4,140","4,140","3,990","500",원(KRW),"12,400,000","49,724,000,000",
037460,삼지전자,"12,350","-50","0.40","12,400","12,350","59,616","737,462,000","12,500","12,500","12,300","500",원(KRW),"16,318,522","201,533,746,700",
032750,삼진,"10,450","-150","1.42","10,500","10,450","13,842","144,287,750","10,500","10,550","10,400","500",원(KRW),"6,000,000","62,700,000,000",
054090,삼진엘앤디,"3,175","-35","1.09","3,180","3,175","201,737","638,522,175","3,190","3,215","3,150","500",원(KRW),"24,959,232","79,245,561,600",
000250,삼천당제약,"68,300","1,000","1.49","68,400","68,300","286,110","19,607,178,700","67,700","70,000","67,300","500",원(KRW),"22,768,041","1,555,057,200,300",
024950,삼천리자전거,"9,210","30","0.33","9,240","9,200","44,929","415,823,550","9,300","9,310","9,190","500",원(KRW),"13,273,577","122,249,644,170",
038500,삼표시멘트,"4,220","-115","2.65","4,220","4,215","881,366","3,694,387,580","4,285","4,320","4,130","500",원(KRW),"107,357,173","453,047,270,060",
017480,삼현철강,"4,230","-55","1.28","4,230","4,225","57,285","242,065,685","4,280","4,280","4,200","500",원(KRW),"15,702,890","66,423,224,700",
046390,삼화네트웍스,"1,585","-70","4.23","1,590","1,585","1,246,165","1,978,286,300","1,630","1,655","1,550","200",원(KRW),"43,172,933","68,429,098,805",
027580,상보,"1,355","-25","1.81","1,355","1,350","470,482","636,478,205","1,380","1,380","1,340","500",원(KRW),"46,710,586","63,292,844,030",
038540,상상인,"6,550","110","1.71","6,560","6,550","78,535","506,702,690","6,440","6,550","6,380","1,000",원(KRW),"55,328,313","362,400,450,150",
307870,상상인이안1호스팩,"2,010","0","0.00","2,010","2,000","1,068","2,136,100","2,000","2,010","2,000","100",원(KRW),"4,750,000","9,547,500,000",
329560,상상인이안제2호스팩,"2,000","0","0.00","2,000","1,995","2,553","5,093,290","1,995","2,000","1,995","100",원(KRW),"3,850,000","7,700,000,000",
101000,상상인인더스트리,"788","-4","0.51","788","787","127,442","100,248,656","796","796","783","500",원(KRW),"63,320,603","49,896,635,164",
091580,상신이디피,"13,150","-150","1.13","13,150","13,100","74,012","968,066,000","13,300","13,350","12,950","500",원(KRW),"13,094,591","172,193,871,650",
263810,상신전자,"4,065","-110","2.63","4,065","4,035","106,320","432,094,840","4,170","4,170","4,010","500",원(KRW),"14,244,718","57,904,778,670",
089980,상아프론테크,"42,500","-800","1.85","42,550","42,450","131,832","5,578,356,300","43,000","43,100","42,000","500",원(KRW),"15,724,765","668,302,512,500",
